player_id,player_name,plateAppearances,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
682668,Luisangel Acuña,3,1,0,0,0,0,0.333,0.333,0.333,0.666
677942,Blaze Alexander,3,1,0,1,0,1,0.333,0.333,0.333,0.666
571448,Nolan Arenado,3,1,0,0,0,1,0.333,0.333,0.333,0.666
650333,Luis Arraez,4,1,0,0,1,0,0.333,0.5,0.333,0.833
701807,Carson Benge,5,1,1,1,2,2,0.333,0.6,1.333,1.933
664761,Alec Bohm,4,1,1,3,1,0,0.333,0.5,1.333,1.833
595879,Javier Báez,4,1,0,0,1,1,0.333,0.5,0.333,0.833
605170,Victor Caratini,4,1,0,0,1,0,0.333,0.5,0.333,0.833
665862,Jazz Chisholm Jr.,4,1,0,0,0,0,0.333,0.5,0.333,0.833
661388,William Contreras,5,1,0,3,2,0,0.333,0.6,0.667,1.267
686217,Sal Frelick,5,1,1,2,2,0,0.333,0.6,1.333,1.933
807712,Luke Keaschall,4,1,0,1,0,0,0.333,0.25,0.333,0.583
608348,Carson Kelly,4,1,0,0,1,0,0.333,0.5,0.333,0.833
691783,Jordan Lawlar,3,1,0,0,0,1,0.333,0.333,0.667,1.0
592518,Manny Machado,4,1,0,0,1,1,0.333,0.5,0.333,0.833
668885,Austin Martin,3,1,0,0,0,0,0.333,0.333,0.333,0.666
641857,Ryan McMahon,4,1,0,2,1,2,0.333,0.5,0.333,0.833
660162,Yoán Moncada,5,1,0,0,2,1,0.333,0.6,0.333,0.933
665966,Carlos Narváez,4,1,0,0,0,1,0.333,0.333,0.333,0.666
660271,Shohei Ohtani,5,1,0,0,1,0,0.333,0.6,0.333,0.933
593871,Jorge Polanco,5,1,0,1,2,1,0.333,0.6,0.333,0.933
802415,Chandler Simpson,3,1,0,1,0,0,0.333,0.333,0.333,0.666
694374,Tim Tawa,3,1,0,0,0,1,0.333,0.333,0.333,0.666
572233,Christian Walker,3,1,0,0,0,0,0.333,0.333,0.667,1.0
682928,CJ Abrams,4,1,0,2,0,1,0.25,0.25,0.25,0.5
677800,Wilyer Abreu,4,1,0,0,0,1,0.25,0.25,0.25,0.5
672356,Gabriel Arias,4,1,0,0,0,1,0.25,0.25,0.25,0.5
668227,Randy Arozarena,4,1,0,0,0,1,0.25,0.25,0.5,0.75
694212,Samuel Basallo,4,1,0,0,0,1,0.25,0.25,0.25,0.5
605141,Mookie Betts,5,1,0,1,0,1,0.25,0.4,0.25,0.65
608324,Alex Bregman,5,1,0,0,1,1,0.25,0.4,0.25,0.65
621439,Byron Buxton,4,1,0,0,0,1,0.25,0.25,0.75,1.0
676609,José Caballero,4,1,0,1,0,0,0.25,0.25,0.25,0.5
682998,Corbin Carroll,4,1,0,0,0,0,0.25,0.25,0.25,0.5
680779,Henry Davis,4,1,0,1,0,0,0.25,0.25,0.5,0.75
682829,Elly De La Cruz,4,1,0,0,0,2,0.25,0.25,0.25,0.5
646240,Rafael Devers,4,1,0,0,0,0,0.25,0.25,0.25,0.5
669357,Nolan Gorman,4,1,0,2,0,1,0.25,0.25,0.25,0.5
669720,Austin Hays,4,1,0,0,0,2,0.25,0.25,0.25,0.5
606192,Teoscar Hernández,4,1,0,0,0,0,0.25,0.25,0.25,0.5
643376,Danny Jansen,4,1,0,1,0,0,0.25,0.25,0.25,0.5
680777,Ryan Jeffers,4,1,0,0,0,1,0.25,0.25,0.25,0.5
657656,Ramón Laureano,4,1,1,1,0,1,0.25,0.25,1.0,1.25
700932,Kyle Manzardo,5,1,0,0,1,1,0.25,0.4,0.25,0.65
678009,Parker Meadows,4,1,0,2,0,1,0.25,0.25,0.25,0.5
686780,Pedro Pagés,4,1,0,0,0,0,0.25,0.25,0.25,0.5
672724,Oswald Peraza,4,1,0,1,0,2,0.25,0.25,0.25,0.5
670042,Luke Raley,4,1,1,1,0,2,0.25,0.25,1.0,1.25
671218,Heliot Ramos,4,1,0,0,0,2,0.25,0.25,0.25,0.5
668804,Bryan Reynolds,4,1,0,0,0,2,0.25,0.25,0.25,0.5
700250,Ben Rice,5,1,0,0,1,2,0.25,0.4,0.25,0.65
500743,Miguel Rojas,4,1,0,0,0,1,0.25,0.25,0.25,0.5
660688,Keibert Ruiz,4,1,0,0,0,1,0.25,0.25,0.25,0.5
656941,Kyle Schwarber,4,1,1,2,0,1,0.25,0.25,1.0,1.25
665487,Fernando Tatis Jr.,4,1,0,0,0,0,0.25,0.25,0.25,0.5
679529,Spencer Torkelson,5,1,0,1,1,2,0.25,0.4,0.25,0.65
650402,Gleyber Torres,5,1,0,0,1,0,0.25,0.4,0.25,0.65
669707,Jared Triolo,4,1,0,0,0,1,0.25,0.25,0.5,0.75
663656,Kyle Tucker,5,1,0,1,1,0,0.25,0.4,0.5,0.9
683734,Andrew Vaughn,4,1,0,1,0,0,0.25,0.25,0.25,0.5
691023,Jordan Walker,4,1,0,0,0,0,0.25,0.25,0.5,0.75
802139,JJ Wetherholt,5,1,1,2,0,1,0.25,0.2,1.0,1.2
696285,Jacob Young,4,1,1,2,0,1,0.25,0.25,1.0,1.25
683146,Brett Baty,5,1,0,3,0,2,0.2,0.2,0.6,0.8
641355,Cody Bellinger,5,1,0,0,0,2,0.2,0.2,0.2,0.4
665833,Oneil Cruz,5,1,0,0,0,3,0.2,0.2,0.2,0.4
663757,Trent Grisham,5,1,0,2,0,1,0.2,0.2,0.6,0.8
664023,Ian Happ,5,1,0,0,0,3,0.2,0.2,0.2,0.4
695734,Daylen Lile,5,1,0,1,0,2,0.2,0.2,0.2,0.4
608070,José Ramírez,5,1,0,2,0,2,0.2,0.2,0.4,0.6
694384,Nolan Schanuel,5,1,1,1,0,3,0.2,0.2,0.8,1.0
624585,Jorge Soler,5,1,0,0,0,2,0.2,0.2,0.2,0.4
596115,Trevor Story,5,1,0,1,0,1,0.2,0.2,0.2,0.4
700246,Carson Williams,5,1,0,0,0,1,0.2,0.2,0.2,0.4
691026,Masyn Winn,5,1,0,0,0,1,0.2,0.2,0.4,0.6
642715,Willy Adames,4,0,0,0,0,1,0.0,0.0,0.0,0.0
669397,Nick Allen,1,0,0,0,0,1,0.0,0.0,0.0,0.0
624413,Pete Alonso,4,0,0,0,1,2,0.0,0.25,0.0,0.25
514888,Jose Altuve,4,0,0,0,1,0,0.0,0.25,0.0,0.25
670541,Yordan Alvarez,4,0,0,0,1,1,0.0,0.25,0.0,0.25
609280,Miguel Andujar,4,0,0,0,1,0,0.0,0.25,0.0,0.25
664056,Harrison Bader,3,0,0,0,0,2,0.0,0.0,0.0,0.0
672275,Patrick Bailey,3,0,0,0,0,1,0.0,0.0,0.0,0.0
694208,Moisés Ballesteros,4,0,0,0,1,1,0.0,0.25,0.0,0.25
605137,Josh Bell,4,0,0,0,1,3,0.0,0.25,0.0,0.25
643217,Andrew Benintendi,2,0,0,0,0,2,0.0,0.0,0.0,0.0
666181,Will Benson,1,0,0,0,0,1,0.0,0.0,0.0,0.0
666182,Bo Bichette,5,0,0,1,0,3,0.0,0.0,0.0,0.0
681481,Kerry Carpenter,5,0,0,0,0,2,0.0,0.0,0.0,0.0
694497,Evan Carter,2,0,0,0,0,0,0.0,0.0,0.0,0.0
592206,Nick Castellanos,1,0,0,0,0,0,0.0,0.0,0.0,0.0
656305,Matt Chapman,4,0,0,0,1,0,0.0,0.25,0.0,0.25
665019,Kody Clemens,1,0,0,0,0,0,0.0,0.0,0.0,0.0
624424,Michael Conforto,1,0,0,0,0,1,0.0,0.0,0.0,0.0
575929,Willson Contreras,5,0,0,0,1,1,0.0,0.2,0.0,0.2
621043,Carlos Correa,4,0,0,0,0,1,0.0,0.0,0.0,0.0
681297,Colton Cowser,3,0,0,1,0,1,0.0,0.0,0.0,0.0
630105,Jake Cronenworth,4,0,0,0,0,1,0.0,0.0,0.0,0.0
673237,Yainer Diaz,4,0,0,0,1,2,0.0,0.25,0.0,0.25
677649,Ezequiel Duran,1,0,0,0,0,1,0.0,0.0,0.0,0.0
702332,Caleb Durbin,4,0,0,0,1,0,0.0,0.25,0.0,0.25
676439,Hunter Feduccia,1,0,0,0,0,1,0.0,0.0,0.0,0.0
666023,Freddy Fermin,4,0,0,0,1,1,0.0,0.25,0.0,0.25
518692,Freddie Freeman,5,0,0,0,1,0,0.0,0.2,0.0,0.2
670770,TJ Friedl,4,0,0,0,0,1,0.0,0.0,0.0,0.0
666969,Adolis García,4,0,0,0,0,2,0.0,0.0,0.0,0.0
671277,Luis García Jr.,2,0,0,0,0,0,0.0,0.0,0.0,0.0
682985,Riley Greene,5,0,0,0,1,2,0.0,0.2,0.0,0.2
664059,Sam Haggerty,2,0,0,0,0,2,0.0,0.0,0.0,0.0
547180,Bryce Harper,4,0,0,0,0,2,0.0,0.0,0.0,0.0
663647,Ke'Bryan Hayes,3,0,0,0,0,0,0.0,0.0,0.0,0.0
683002,Gunnar Henderson,4,0,0,0,0,2,0.0,0.0,0.0,0.0
671056,Iván Herrera,5,0,0,1,0,0,0.0,0.0,0.0,0.0
656537,Derek Hill,1,0,0,0,0,1,0.0,0.0,0.0,0.0
663538,Nico Hoerner,4,0,0,0,0,1,0.0,0.0,0.0,0.0
687462,Spencer Horwitz,4,0,0,0,0,1,0.0,0.0,0.0,0.0
592450,Aaron Judge,5,0,0,0,0,4,0.0,0.0,0.0,0.0
673962,Josh Jung,4,0,0,0,0,1,0.0,0.0,0.0,0.0
643396,Isiah Kiner-Falefa,2,0,0,0,0,1,0.0,0.0,0.0,0.0
680757,Steven Kwan,5,0,0,0,0,2,0.0,0.0,0.0,0.0
694671,Wyatt Langford,4,0,0,0,0,2,0.0,0.0,0.0,0.0
663616,Trevor Larnach,1,0,0,0,0,1,0.0,0.0,0.0,0.0
686797,Brooks Lee,3,0,0,0,0,2,0.0,0.0,0.0,0.0
808982,Jung Hoo Lee,4,0,0,0,0,0,0.0,0.0,0.0,0.0
668904,Royce Lewis,3,0,0,0,0,0,0.0,0.333,0.0,0.333
596019,Francisco Lindor,5,0,0,0,3,0,0.0,0.6,0.0,0.6
663604,Brandon Lockridge,1,0,0,0,0,0,0.0,0.0,0.0,0.0
666139,Josh Lowe,4,0,0,0,0,2,0.0,0.0,0.0,0.0
606466,Ketel Marte,4,0,0,0,0,1,0.0,0.0,0.0,0.0
682622,Noelvi Marte,2,0,0,0,0,2,0.0,0.0,0.0,0.0
682657,Angel Martínez,2,0,0,0,0,1,0.0,0.0,0.0,0.0
691723,Coby Mayo,3,0,0,0,1,1,0.0,0.333,0.0,0.333
624512,Reese McGuire,1,0,0,0,0,1,0.0,0.0,0.0,0.0
680574,Matt McLain,4,0,0,0,1,1,0.0,0.25,0.0,0.25
701538,Jackson Merrill,4,0,0,0,0,3,0.0,0.0,0.0,0.0
676694,Jake Meyers,4,0,0,0,1,1,0.0,0.25,0.0,0.25
669003,Garrett Mitchell,4,0,0,1,2,0,0.0,0.667,0.0,0.667
695657,Colson Montgomery,4,0,0,0,0,3,0.0,0.0,0.0,0.0
672515,Gabriel Moreno,4,0,0,0,0,1,0.0,0.0,0.0,0.0
656775,Cedric Mullins,5,0,0,0,0,0,0.0,0.0,0.0,0.0
667472,Dane Myers,1,0,0,0,0,0,0.0,0.0,0.0,0.0
647304,Josh Naylor,4,0,0,0,0,0,0.0,0.0,0.0,0.0
666310,Bo Naylor,5,0,0,0,0,1,0.0,0.0,0.0,0.0
687263,Zach Neto,5,0,0,0,0,1,0.0,0.0,0.0,0.0
607043,Brandon Nimmo,4,0,0,0,1,1,0.0,0.25,0.0,0.25
683083,Nasim Nuñez,4,0,0,1,1,1,0.0,0.5,0.0,0.5
681546,James Outman,0,0,0,0,0,0,0.0,0.0,0.0,0.0
542303,Marcell Ozuna,4,0,0,0,0,1,0.0,0.0,0.0,0.0
680700,Richie Palacios,2,0,0,0,0,1,0.0,0.0,0.0,0.0
670623,Isaac Paredes,4,0,0,0,1,1,0.0,0.25,0.0,0.25
592626,Joc Pederson,1,0,0,0,0,0,0.0,0.0,0.0,0.0
677592,Everson Pereira,3,0,0,0,0,3,0.0,0.0,0.0,0.0
663368,Blake Perkins,1,0,0,0,0,0,0.0,0.0,0.0,0.0
671976,Tristan Peters,1,0,0,0,0,1,0.0,0.0,0.0,0.0
700337,Edgar Quero,3,0,0,0,0,2,0.0,0.0,0.0,0.0
663728,Cal Raleigh,4,0,0,0,1,3,0.0,0.25,0.0,0.25
592663,J.T. Realmuto,4,0,0,0,0,3,0.0,0.25,0.0,0.25
650859,Luis Rengifo,2,0,0,0,0,0,0.0,0.0,0.0,0.0
660844,Leo Rivas,3,0,0,0,1,1,0.0,0.333,0.0,0.333
677594,Julio Rodríguez,4,0,0,0,0,3,0.0,0.0,0.0,0.0
467793,Carlos Santana,3,0,0,0,0,1,0.0,0.0,0.0,0.0
669477,Casey Schmitt,4,0,0,0,0,0,0.0,0.25,0.0,0.25
807713,Matt Shaw,3,0,0,0,0,0,0.0,0.0,0.0,0.0
657757,Gavin Sheets,3,0,0,0,0,0,0.0,0.0,0.0,0.0
701358,Cam Smith,4,0,0,0,1,2,0.0,0.25,0.0,0.25
669701,Josh Smith,3,0,0,0,0,1,0.0,0.0,0.0,0.0
672820,Lenyn Sosa,2,0,0,0,0,1,0.0,0.0,0.0,0.0
668715,Spencer Steer,4,0,0,0,1,2,0.0,0.25,0.0,0.25
663886,Tyler Stephenson,4,0,0,0,1,0,0.0,0.25,0.0,0.25
553993,Eugenio Suárez,4,0,0,0,0,3,0.0,0.0,0.0,0.0
621020,Dansby Swanson,4,0,0,1,2,0,0.0,0.5,0.0,0.5
669326,Bryce Teodosio,1,0,0,0,0,0,0.0,0.0,0.0,0.0
677950,Alek Thomas,3,0,0,0,0,1,0.0,0.0,0.0,0.0
602104,Ramón Urías,0,0,0,0,0,0,0.0,0.0,0.0,0.0
678246,Miguel Vargas,4,0,0,0,1,3,0.0,0.25,0.0,0.25
668723,Ryan Vilade,3,0,0,0,0,0,0.0,0.0,0.0,0.0
670242,Matt Wallner,4,0,0,0,2,1,0.0,0.5,0.0,0.5
621493,Taylor Ward,4,0,0,0,0,0,0.0,0.0,0.0,0.0
695578,James Wood,5,0,0,0,0,4,0.0,0.0,0.0,0.0
702284,Cole Young,3,0,0,0,0,3,0.0,0.0,0.0,0.0
