player_id,player_name,plateAppearances,hits,homeRuns,rbi,baseOnBalls,strikeOuts,avg,obp,slg,ops
686475,Tyler Tolbert,1,1,0,0,0,0,1.0,1.0,2.0,3.0
683061,Alexander Vargas,1,1,0,0,0,0,1.0,1.0,1.0,2.0
642180,Tyler Wade,1,1,0,0,0,0,1.0,1.0,1.0,2.0
695078,Jean Walters,1,1,0,0,0,0,1.0,1.0,1.0,2.0
685274,Braiden Ward,4,1,0,0,1,0,1.0,1.0,1.0,2.0
680518,Zavier Warren,1,1,0,1,0,0,1.0,1.0,1.0,2.0
676466,Jack Winkler,1,1,0,0,0,0,1.0,1.0,2.0,3.0
642851,Austin Wynns,1,1,0,0,0,0,1.0,1.0,1.0,2.0
687066,Eric Yang,2,2,0,2,0,0,1.0,1.0,1.0,2.0
624424,Michael Conforto,5,4,0,4,0,0,0.8,0.8,1.6,2.4
693307,Dillon Dingler,5,4,2,3,0,0,0.8,0.8,2.2,3.0
680718,Addison Barger,4,3,0,1,0,0,0.75,0.75,0.75,1.5
669394,Jake Burger,6,3,0,1,2,0,0.75,0.833,0.75,1.583
666152,David Hamilton,4,3,0,3,0,0,0.75,0.75,1.0,1.75
521692,Salvador Perez,4,3,1,1,0,1,0.75,0.75,1.75,2.5
669439,Drew Swift,4,3,1,5,0,0,0.75,0.75,1.75,2.5
814439,Ryan Waldschmidt,5,3,0,0,0,0,0.75,0.8,1.0,1.8
608324,Alex Bregman,7,5,3,4,0,1,0.714,0.714,2.286,3.0
663538,Nico Hoerner,7,5,0,2,0,0,0.714,0.714,0.857,1.571
606115,Orlando Arcia,7,4,0,3,1,1,0.667,0.714,0.667,1.381
671117,Darren Baker,3,2,0,1,0,0,0.667,0.667,0.667,1.334
650490,Yandy Díaz,9,6,0,3,0,0,0.667,0.667,0.778,1.445
543309,Kyle Higashioka,3,2,0,1,0,1,0.667,0.667,1.333,2.0
656555,Rhys Hoskins,7,4,0,2,1,1,0.667,0.714,1.0,1.714
702593,Jace LaViolette,3,2,0,0,0,1,0.667,0.667,0.667,1.334
668885,Austin Martin,8,4,0,0,1,1,0.667,0.75,0.667,1.417
624512,Reese McGuire,3,2,1,1,0,1,0.667,0.667,2.0,2.667
678009,Parker Meadows,3,2,0,1,0,0,0.667,0.667,1.0,1.667
681546,James Outman,7,4,2,4,1,1,0.667,0.714,1.667,2.381
682868,Bryan Ramos,3,2,0,0,0,1,0.667,0.667,0.667,1.334
691016,Tyler Soderstrom,4,2,1,2,1,0,0.667,0.75,2.0,2.75
543807,George Springer,4,2,1,3,1,0,0.667,0.75,1.667,2.417
703673,Kasen Wells,3,2,0,0,0,0,0.667,0.667,0.667,1.334
668721,Payton Henry,5,3,0,1,0,0,0.6,0.6,0.8,1.4
680777,Ryan Jeffers,5,3,0,2,0,0,0.6,0.6,0.6,1.2
592450,Aaron Judge,6,3,1,1,1,2,0.6,0.667,1.2,1.867
608070,José Ramírez,6,3,1,2,1,0,0.6,0.667,1.2,1.867
650402,Gleyber Torres,6,3,0,3,1,1,0.6,0.667,1.0,1.667
642201,Eli White,6,3,1,1,0,1,0.6,0.667,1.2,1.867
686948,Drake Baldwin,7,4,0,3,0,2,0.571,0.571,0.857,1.428
687859,Troy Johnston,7,4,1,3,0,2,0.571,0.571,1.286,1.857
690022,Ryan Ritter,7,4,1,1,0,2,0.571,0.571,1.143,1.714
596115,Trevor Story,8,4,0,1,1,1,0.571,0.625,0.857,1.482
807799,Masataka Yoshida,7,4,0,4,0,1,0.571,0.571,1.0,1.571
672613,Eliezer Alfonzo,4,2,0,0,0,1,0.5,0.5,0.75,1.25
692657,Omar Alfonzo,2,1,0,0,0,0,0.5,0.5,0.5,1.0
827294,Edgar Alvarez,2,1,0,0,0,1,0.5,0.5,0.5,1.0
665804,Miguel Amaya,2,1,1,1,0,0,0.5,0.5,2.0,2.5
668227,Randy Arozarena,2,1,1,1,0,0,0.5,0.5,2.0,2.5
689196,Owen Ayers,2,1,0,0,0,0,0.5,0.5,0.5,1.0
694208,Moisés Ballesteros,6,3,0,2,0,2,0.5,0.5,0.833,1.333
677943,Will Banfield,2,1,0,0,0,0,0.5,0.5,1.0,1.5
814188,Jayson Bass,2,1,0,0,0,0,0.5,0.5,0.5,1.0
665846,Jesús Bastidas,4,2,0,0,0,0,0.5,0.5,0.5,1.0
810891,Jay Beshears,2,1,0,1,0,1,0.5,0.5,1.5,2.0
666182,Bo Bichette,3,1,0,1,1,0,0.5,0.667,1.0,1.667
680890,Jax Biggers,2,1,0,0,0,0,0.5,0.5,0.5,1.0
666386,Archer Brookman,2,1,0,0,0,0,0.5,0.5,1.0,1.5
621439,Byron Buxton,6,2,2,3,2,1,0.5,0.667,2.0,2.667
669743,Alex Call,5,2,0,1,1,0,0.5,0.6,0.75,1.35
669134,Luis Campusano,3,1,0,0,1,1,0.5,0.667,0.5,1.167
676463,Hayden Cantrelle,2,1,0,0,0,0,0.5,0.5,1.0,1.5
800391,Darlyn De Leon,2,1,0,1,0,1,0.5,0.5,0.5,1.0
680776,Jarren Duran,4,1,0,0,2,1,0.5,0.75,0.5,1.25
665877,José Fermín,2,1,0,1,0,0,0.5,0.5,0.5,1.0
692585,Yanquiel Fernández,2,1,0,0,0,0,0.5,0.5,0.5,1.0
828237,Cooper Flemming,2,1,0,1,0,0,0.5,0.5,0.5,1.0
806495,Kale Fountain,3,1,1,2,0,1,0.5,0.667,2.0,2.667
681807,David Fry,4,2,0,0,0,2,0.5,0.5,0.75,1.25
814436,Ryan Galanie,2,1,0,0,0,0,0.5,0.5,0.5,1.0
641658,Garrett Hampson,4,2,0,0,0,1,0.5,0.5,0.5,1.0
814408,Jackson Hornung,2,1,0,0,0,0,0.5,0.5,0.5,1.0
690992,Ed Howard,2,1,0,0,0,0,0.5,0.5,0.5,1.0
656577,Alex Jackson,2,1,0,0,0,0,0.5,0.5,1.0,1.5
677870,Leo Jiménez,2,1,0,1,0,0,0.5,0.5,0.5,1.0
650391,Eloy Jiménez,2,1,0,0,0,0,0.5,0.5,1.0,1.5
702258,Druw Jones,3,1,0,0,0,1,0.5,0.667,0.5,1.167
663330,Jahmai Jones,2,1,0,0,0,0,0.5,0.5,1.0,1.5
682987,Spencer Jones,5,2,2,3,1,0,0.5,0.6,2.0,2.6
699115,Carlos Jorge,2,1,0,0,0,0,0.5,0.5,0.5,1.0
690291,Jace Jung,6,3,0,0,0,1,0.5,0.5,0.667,1.167
692216,CJ Kayfus,5,2,0,0,0,0,0.5,0.6,0.5,1.1
807712,Luke Keaschall,6,3,1,3,0,0,0.5,0.5,1.0,1.5
608348,Carson Kelly,6,2,0,1,1,1,0.5,0.667,0.75,1.417
664068,Scott Kingery,5,2,0,1,0,0,0.5,0.6,0.5,1.1
668952,Ryan Kreidler,3,1,0,0,0,0,0.5,0.5,0.5,1.0
686797,Brooks Lee,6,3,1,2,0,1,0.5,0.5,1.0,1.5
695734,Daylen Lile,6,3,1,1,0,0,0.5,0.5,1.0,1.5
823702,Alex Madera,2,1,0,1,0,1,0.5,0.5,0.5,1.0
669016,Brandon Marsh,2,1,0,0,0,1,0.5,0.5,0.5,1.0
678554,Curtis Mead,2,1,0,0,0,0,0.5,0.5,1.0,1.5
703158,Jonathan Mejía,4,2,0,0,0,1,0.5,0.5,0.75,1.25
670224,Kameron Misner,2,1,0,0,0,1,0.5,0.5,0.5,1.0
666160,Mickey Moniak,4,2,0,0,0,2,0.5,0.5,0.5,1.0
672515,Gabriel Moreno,6,3,2,2,0,1,0.5,0.5,1.667,2.167
607043,Brandon Nimmo,7,3,1,2,1,0,0.5,0.571,1.0,1.571
678877,Jhonkensy Noel,2,1,0,0,0,0,0.5,0.5,0.5,1.0
542303,Marcell Ozuna,2,1,0,0,0,1,0.5,0.5,0.5,1.0
672761,Wenceel Pérez,5,2,2,5,1,1,0.5,0.6,2.0,2.6
645302,Victor Robles,3,1,0,0,1,0,0.5,0.667,0.5,1.167
677594,Julio Rodríguez,2,1,0,1,0,1,0.5,0.5,0.5,1.0
815933,Leandro Romero,2,1,0,0,0,1,0.5,0.5,0.5,1.0
682177,Daniel Schneemann,5,2,1,2,1,1,0.5,0.6,1.25,1.85
657757,Gavin Sheets,4,2,1,1,0,0,0.5,0.5,1.25,1.75
642086,Dominic Smith,5,2,0,1,1,0,0.5,0.6,0.5,1.1
672820,Lenyn Sosa,4,2,0,4,0,0,0.5,0.5,0.75,1.25
807257,Ty Southisene,3,1,0,0,1,0,0.5,0.667,0.5,1.167
519317,Giancarlo Stanton,4,2,0,0,0,2,0.5,0.5,0.5,1.0
681082,Bryson Stott,2,1,0,0,0,0,0.5,0.5,0.5,1.0
660821,Jesús Sánchez,4,2,1,4,0,1,0.5,0.5,1.5,2.0
669911,Michael Toglia,2,1,0,0,0,0,0.5,0.5,0.5,1.0
814444,Will Turner,2,1,0,0,0,0,0.5,0.5,1.0,1.5
680664,Eduardo Valencia,2,1,0,0,0,0,0.5,0.5,0.5,1.0
543877,Christian Vázquez,2,1,0,0,0,0,0.5,0.5,0.5,1.0
691023,Jordan Walker,4,2,1,1,0,1,0.5,0.5,1.25,1.75
695720,Tommy White,4,1,0,0,2,0,0.5,0.75,0.5,1.25
810938,Ben Williamson,7,3,1,1,1,2,0.5,0.571,1.0,1.571
694377,Nick Yorke,5,2,0,1,0,1,0.5,0.6,0.75,1.35
696100,Hunter Goodman,10,4,0,1,1,2,0.444,0.5,0.556,1.056
666397,Edouard Julien,9,4,1,1,0,3,0.444,0.444,1.111,1.555
678882,Ceddanne Rafaela,10,4,1,1,1,2,0.444,0.5,1.0,1.5
656976,Pavin Smith,9,4,0,1,0,2,0.444,0.444,0.444,0.888
701350,Roman Anthony,7,3,0,1,0,1,0.429,0.429,0.429,0.858
663647,Ke'Bryan Hayes,7,3,0,1,0,2,0.429,0.429,0.429,0.858
606192,Teoscar Hernández,8,3,2,4,1,4,0.429,0.5,1.286,1.786
660271,Shohei Ohtani,8,3,0,3,1,2,0.429,0.5,0.714,1.214
642708,Amed Rosario,7,3,0,3,0,0,0.429,0.429,0.429,0.858
624585,Jorge Soler,9,3,2,6,1,3,0.429,0.444,1.286,1.73
660670,Ronald Acuña Jr.,5,2,0,0,0,1,0.4,0.4,0.8,1.2
641343,Jake Bauers,6,2,1,1,1,0,0.4,0.5,1.2,1.7
665828,Oswaldo Cabrera,5,2,0,0,0,0,0.4,0.4,0.4,0.8
650489,Willi Castro,7,2,0,1,1,1,0.4,0.571,0.4,0.971
680779,Henry Davis,5,2,1,1,0,2,0.4,0.4,1.0,1.4
643289,Mauricio Dubón,5,2,0,0,0,0,0.4,0.4,0.4,0.8
670770,TJ Friedl,6,2,0,0,1,2,0.4,0.5,0.6,1.1
693304,Nick Gonzales,5,2,0,1,0,0,0.4,0.4,0.6,1.0
690993,Colt Keith,6,2,0,0,1,1,0.4,0.5,0.6,1.1
641857,Ryan McMahon,6,2,0,2,0,1,0.4,0.333,0.4,0.733
805367,Chase Meidroth,6,2,0,3,1,1,0.4,0.5,0.8,1.3
660162,Yoán Moncada,9,2,0,1,4,2,0.4,0.667,0.6,1.267
571970,Max Muncy,6,2,0,1,1,3,0.4,0.5,0.6,1.1
621566,Matt Olson,5,2,2,2,0,1,0.4,0.4,1.6,2.0
687401,Joey Ortiz,5,2,0,0,0,1,0.4,0.4,0.4,0.8
500743,Miguel Rojas,5,2,1,2,0,0,0.4,0.4,1.0,1.4
694374,Tim Tawa,5,2,0,0,0,2,0.4,0.4,0.4,0.8
682657,Angel Martínez,8,3,1,2,0,2,0.375,0.375,0.75,1.125
701771,Billy Amick,3,1,0,0,0,0,0.333,0.333,0.333,0.666
683146,Brett Baty,3,1,0,1,0,1,0.333,0.333,0.333,0.666
675915,David Bañuelos,3,1,1,3,0,0,0.333,0.333,1.333,1.666
701807,Carson Benge,3,1,0,0,0,2,0.333,0.333,0.333,0.666
643217,Andrew Benintendi,3,1,0,0,0,0,0.333,0.333,0.667,1.0
605141,Mookie Betts,9,2,0,1,3,1,0.333,0.556,0.333,0.889
801670,Mike Boeve,3,1,0,0,0,1,0.333,0.333,0.333,0.666
703607,Henry Bolte,4,1,0,2,0,1,0.333,0.5,0.667,1.167
687521,Eric Brown Jr.,3,1,0,0,0,2,0.333,0.333,0.667,1.0
671732,Lawrence Butler,3,1,0,0,0,0,0.333,0.333,0.333,0.666
695506,Jac Caglianone,3,1,0,0,0,2,0.333,0.333,0.333,0.666
605170,Victor Caratini,7,2,1,2,1,2,0.333,0.429,0.833,1.262
825761,Ryan Cesarini,3,1,0,0,0,1,0.333,0.333,0.333,0.666
665862,Jazz Chisholm Jr.,8,2,0,2,2,0,0.333,0.5,0.333,0.833
665019,Kody Clemens,6,2,1,1,0,2,0.333,0.333,1.0,1.333
805904,Zach Cole,3,1,0,0,0,1,0.333,0.333,0.333,0.666
661388,William Contreras,6,2,1,1,0,2,0.333,0.333,0.833,1.166
681297,Colton Cowser,5,1,1,2,2,2,0.333,0.6,1.333,1.933
691176,Jasson Domínguez,6,2,1,1,0,0,0.333,0.333,0.833,1.166
686668,Brenton Doyle,10,3,0,2,1,1,0.333,0.4,0.444,0.844
702332,Caleb Durbin,7,2,0,2,1,1,0.333,0.429,0.333,0.762
668752,Duke Ellis,3,1,0,0,0,0,0.333,0.333,0.333,0.666
641555,J.C. Escarra,6,2,0,1,0,2,0.333,0.333,0.667,1.0
669289,Santiago Espinal,6,2,0,0,0,0,0.333,0.333,0.667,1.0
656413,Stuart Fairchild,3,1,0,0,0,1,0.333,0.333,0.667,1.0
666023,Freddy Fermin,3,1,0,0,0,1,0.333,0.333,0.333,0.666
641584,Jake Fraley,5,1,1,1,2,2,0.333,0.6,1.333,1.933
686217,Sal Frelick,6,2,0,0,0,1,0.333,0.333,0.5,0.833
681508,Mickey Gasper,4,1,0,0,1,1,0.333,0.5,0.333,0.833
665926,Andrés Giménez,4,1,0,0,1,0,0.333,0.5,0.667,1.167
669236,Jeremiah Jackson,3,1,1,3,0,0,0.333,0.333,1.333,1.666
701762,Nick Kurtz,4,1,0,0,1,1,0.333,0.5,0.333,0.833
663616,Trevor Larnach,10,3,1,2,1,2,0.333,0.4,0.667,1.067
691783,Jordan Lawlar,4,1,0,2,1,1,0.333,0.5,0.333,0.833
663604,Brandon Lockridge,3,1,0,2,0,1,0.333,0.333,0.333,0.666
666139,Josh Lowe,10,3,0,3,1,3,0.333,0.4,0.333,0.733
700932,Kyle Manzardo,9,3,1,2,0,2,0.333,0.333,0.667,1.0
682622,Noelvi Marte,6,2,1,1,0,1,0.333,0.333,0.833,1.166
516782,Starling Marte,3,1,0,0,0,1,0.333,0.333,0.333,0.666
622761,Jorge Mateo,7,2,0,1,0,2,0.333,0.333,0.5,0.833
457705,Andrew McCutchen,3,1,0,0,0,0,0.333,0.333,0.333,0.666
676694,Jake Meyers,3,1,0,0,0,0,0.333,0.333,0.667,1.0
685087,Jordan Nwogu,4,1,0,0,1,1,0.333,0.5,0.333,0.833
691292,Angel Ortiz,3,1,0,1,0,2,0.333,0.333,0.333,0.666
681624,Andy Pages,8,2,0,1,2,1,0.333,0.5,0.333,0.833
807726,John Peck,3,1,0,0,0,1,0.333,0.333,0.333,0.666
691620,Jeferson Quero,3,1,0,0,0,0,0.333,0.333,0.333,0.666
663728,Cal Raleigh,7,2,0,0,0,2,0.333,0.429,0.5,0.929
670042,Luke Raley,3,1,0,0,0,2,0.333,0.333,0.333,0.666
668670,Jake Rogers,3,1,0,0,0,1,0.333,0.333,0.333,0.666
666163,Ben Rortvedt,3,1,0,0,0,0,0.333,0.333,0.333,0.666
703804,Romeo Sanabria,3,1,1,4,0,1,0.333,0.333,1.333,1.666
680474,Max Schuemann,6,1,1,2,2,2,0.333,0.6,1.333,1.933
656941,Kyle Schwarber,6,2,1,2,0,2,0.333,0.333,1.0,1.333
687363,Victor Scott II,3,1,0,0,0,1,0.333,0.333,0.333,0.666
802415,Chandler Simpson,6,2,0,0,0,0,0.333,0.333,0.333,0.666
820835,Kade Snell,3,1,0,0,0,1,0.333,0.333,1.0,1.333
665742,Juan Soto,3,1,0,0,0,2,0.333,0.333,0.333,0.666
570560,Yolmer Sánchez,5,1,0,0,2,2,0.333,0.6,0.333,0.933
666211,Taylor Trammell,3,1,1,1,0,0,0.333,0.333,1.333,1.666
545361,Mike Trout,8,2,0,0,2,3,0.333,0.5,0.333,0.833
683734,Andrew Vaughn,6,2,1,1,0,0,0.333,0.333,0.833,1.166
670242,Matt Wallner,6,2,0,0,0,1,0.333,0.333,0.5,0.833
657136,Connor Wong,6,2,0,2,0,1,0.333,0.333,0.5,0.833
687597,Jordan Beck,10,3,0,3,0,5,0.3,0.3,0.5,0.8
678489,Jorge Barrosa,8,2,1,1,1,2,0.286,0.375,0.714,1.089
683737,Michael Busch,7,2,1,2,0,1,0.286,0.286,0.714,1.0
682985,Riley Greene,7,2,0,1,0,2,0.286,0.286,0.571,0.857
641680,Jonah Heim,7,2,0,0,0,2,0.286,0.286,0.286,0.572
700250,Ben Rice,8,2,1,1,1,2,0.286,0.375,0.857,1.232
681198,TJ Rumfield,7,2,1,1,0,1,0.286,0.286,0.714,1.0
700246,Carson Williams,7,2,1,2,0,2,0.286,0.286,0.714,1.0
573262,Mike Yastrzemski,8,2,2,2,1,4,0.286,0.375,1.143,1.518
691785,Marcelo Mayer,11,3,0,0,0,1,0.273,0.273,0.364,0.637
682668,Luisangel Acuña,4,1,0,0,0,0,0.25,0.25,0.25,0.5
677942,Blaze Alexander,5,1,0,1,0,2,0.25,0.4,0.25,0.65
691405,Juan Benjamin,4,1,0,0,0,0,0.25,0.25,0.25,0.5
593428,Xander Bogaerts,4,1,0,0,0,1,0.25,0.25,0.5,0.75
664761,Alec Bohm,5,1,0,0,1,1,0.25,0.4,0.25,0.65
691406,Junior Caminero,5,1,0,0,1,0,0.25,0.4,0.25,0.65
701675,Nathan Church,4,1,0,1,0,0,0.25,0.25,0.5,0.75
672016,Denzel Clarke,4,1,0,0,0,3,0.25,0.25,0.5,0.75
676391,Ernie Clement,4,1,0,0,0,0,0.25,0.25,0.25,0.5
686555,Isaac Collins,4,1,0,0,0,1,0.25,0.25,0.25,0.5
650559,Bryan De La Cruz,4,1,0,0,0,0,0.25,0.25,0.5,0.75
680977,Brendan Donovan,6,1,0,0,1,1,0.25,0.5,0.25,0.75
663743,Nick Fortes,4,1,0,0,0,1,0.25,0.25,0.25,0.5
641598,Mitch Garver,5,1,1,2,0,3,0.25,0.2,1.0,1.2
806534,Ben Gobbel,4,1,0,0,0,2,0.25,0.25,0.25,0.5
663757,Trent Grisham,5,1,0,0,1,2,0.25,0.4,0.25,0.65
664023,Ian Happ,7,1,1,1,3,2,0.25,0.571,1.0,1.571
815792,Chase Harlan,4,1,0,0,0,2,0.25,0.25,0.25,0.5
664731,P.J. Higgins,4,1,0,0,0,1,0.25,0.25,0.25,0.5
691781,Brady House,4,1,0,0,0,1,0.25,0.25,0.25,0.5
674441,Jacob Hurtubise,4,1,0,0,0,1,0.25,0.25,0.25,0.5
691720,Kyle Karros,5,1,0,1,1,0,0.25,0.4,0.75,1.15
811965,Joshua Kuroda-Grauer,4,1,0,0,0,2,0.25,0.25,0.5,0.75
596019,Francisco Lindor,4,1,0,0,0,1,0.25,0.25,0.25,0.5
679845,Nick Loftin,4,1,0,0,0,1,0.25,0.25,0.5,0.75
641820,Trey Mancini,5,1,0,1,1,1,0.25,0.4,0.25,0.65
805808,Kevin McGonigle,4,1,0,0,0,1,0.25,0.25,0.25,0.5
815896,Emil Morales,4,1,0,1,0,2,0.25,0.25,0.25,0.5
663624,Ryan Mountcastle,4,1,0,0,0,3,0.25,0.25,0.25,0.5
691777,Max Muncy,4,1,0,0,0,1,0.25,0.25,0.5,0.75
802506,Dylan O'Rae,4,1,0,0,0,0,0.25,0.25,0.25,0.5
672960,Kazuma Okamoto,4,1,0,0,0,0,0.25,0.25,0.25,0.5
671976,Tristan Peters,4,1,0,0,0,0,0.25,0.25,0.25,0.5
801464,Andrew Pintar,4,1,0,0,0,3,0.25,0.25,0.25,0.5
592663,J.T. Realmuto,5,1,0,0,0,2,0.25,0.4,0.25,0.65
650859,Luis Rengifo,4,1,0,0,0,1,0.25,0.25,0.5,0.75
677587,Brayan Rocchio,9,2,1,2,1,0,0.25,0.333,0.625,0.958
667670,Brent Rooker,4,1,1,2,0,1,0.25,0.25,1.0,1.25
660688,Keibert Ruiz,4,1,0,0,0,0,0.25,0.25,0.25,0.5
807957,Yassel Soler,4,1,0,1,0,3,0.25,0.25,0.25,0.5
665750,Leody Taveras,4,1,1,2,0,2,0.25,0.25,1.0,1.25
518595,Travis d'Arnaud,4,1,0,0,0,3,0.25,0.25,0.25,0.5
677800,Wilyer Abreu,10,2,1,1,1,3,0.222,0.3,0.556,0.856
666176,Jo Adell,9,2,0,0,0,6,0.222,0.222,0.222,0.444
668904,Royce Lewis,10,2,0,1,0,0,0.222,0.2,0.333,0.533
678662,Ezequiel Tovar,10,2,1,3,1,3,0.222,0.3,0.556,0.856
624413,Pete Alonso,5,1,0,0,0,1,0.2,0.2,0.2,0.4
571448,Nolan Arenado,5,1,0,0,0,0,0.2,0.2,0.2,0.4
600869,Jeimer Candelario,6,1,0,1,1,3,0.2,0.333,0.2,0.533
702693,Jaison Chourio,5,1,0,1,0,0,0.2,0.2,0.6,0.8
802117,Patrick Clohisy,5,1,0,0,0,1,0.2,0.2,0.2,0.4
682829,Elly De La Cruz,6,1,1,1,1,2,0.2,0.333,0.8,1.133
690976,Alex Freeland,7,1,0,0,2,0,0.2,0.429,0.2,0.629
502671,Paul Goldschmidt,7,1,0,0,1,1,0.2,0.429,0.4,0.829
545341,Randal Grichuk,6,1,1,1,1,0,0.2,0.333,0.8,1.133
547180,Bryce Harper,5,1,0,0,0,1,0.2,0.2,0.4,0.6
694671,Wyatt Langford,6,1,0,0,1,0,0.2,0.333,0.2,0.533
657656,Ramón Laureano,5,1,0,1,0,3,0.2,0.2,0.2,0.4
663968,Jake Mangum,5,1,0,1,0,1,0.2,0.2,0.2,0.4
656716,Zach McKinstry,5,1,0,0,0,1,0.2,0.2,0.2,0.4
669003,Garrett Mitchell,5,1,0,3,0,1,0.2,0.2,0.4,0.6
695657,Colson Montgomery,6,1,0,0,1,2,0.2,0.333,0.2,0.533
665966,Carlos Narváez,6,1,0,0,1,0,0.2,0.333,0.2,0.533
681351,Logan O'Hoppe,6,1,0,0,1,1,0.2,0.333,0.4,0.733
641933,Tyler O'Neill,5,1,0,0,0,1,0.2,0.2,0.4,0.6
592626,Joc Pederson,5,1,1,1,0,3,0.2,0.2,0.8,1.0
687221,Dalton Rushing,6,1,0,3,1,3,0.2,0.333,0.4,0.733
668939,Adley Rutschman,5,1,0,0,0,1,0.2,0.2,0.2,0.4
807713,Matt Shaw,6,1,1,3,1,3,0.2,0.333,0.8,1.133
624641,Edmundo Sosa,5,1,0,0,0,2,0.2,0.2,0.4,0.6
553993,Eugenio Suárez,6,1,0,0,1,3,0.2,0.333,0.2,0.533
696486,James Tibbs III,6,1,1,1,1,1,0.2,0.333,0.8,1.133
689172,Brett Wisely,6,1,0,0,1,1,0.2,0.333,0.2,0.533
666181,Will Benson,7,1,0,0,1,0,0.167,0.286,0.167,0.453
676609,José Caballero,7,1,0,0,1,1,0.167,0.286,0.167,0.453
686527,Dominic Canzone,6,1,0,0,0,1,0.167,0.167,0.5,0.667
695257,Billy Cook,6,1,0,0,0,0,0.167,0.167,0.167,0.334
683002,Gunnar Henderson,7,1,1,2,1,2,0.167,0.286,0.667,0.953
666310,Bo Naylor,6,1,0,1,0,1,0.167,0.167,0.167,0.334
683083,Nasim Nuñez,8,1,0,0,2,2,0.167,0.375,0.167,0.542
672724,Oswald Peraza,6,1,0,2,0,2,0.167,0.167,0.167,0.334
608369,Corey Seager,6,1,0,0,0,3,0.167,0.167,0.333,0.5
663886,Tyler Stephenson,7,1,0,0,0,2,0.167,0.286,0.167,0.453
668930,Brice Turang,6,1,1,1,0,1,0.167,0.167,0.667,0.834
592885,Christian Yelich,6,1,0,0,0,2,0.167,0.167,0.167,0.334
682928,CJ Abrams,7,1,0,0,0,2,0.143,0.143,0.143,0.286
672356,Gabriel Arias,8,1,0,2,1,2,0.143,0.25,0.143,0.393
641355,Cody Bellinger,8,1,0,1,0,2,0.143,0.125,0.143,0.268
657557,Paul DeJong,7,1,0,1,0,1,0.143,0.143,0.286,0.429
518692,Freddie Freeman,9,1,0,1,2,2,0.143,0.333,0.286,0.619
